Date,AAPL,MSFT,YHOO,DB,GLD,BIDU,SINA,ACH
2013-09-05,66.604104,28.778025,28.23,40.180056,132.199997,132.990005,82.839996,9.01
2013-09-06,67.000825,28.704306,28.17,40.361495,134.149994,135.669998,80.550003,8.99
2013-09-09,68.069942,29.174264,29.24,41.096329,133.910004,136.580002,81.870003,9.17
2013-09-10,66.519385,29.846949,29.48,42.094257,131.740005,140.600006,84.559998,9.35
2013-09-11,62.897826,30.169471,29.190001,42.566001,131.699997,147.309998,85.160004,9.55
2013-09-12,63.567543,30.123394,29.65,42.194049,127.669998,144.5,84.989998,9.37
2013-09-13,62.519936,30.4367,29.26,42.121472,127.82,142.639999,83.040001,9.19
2013-09-16,60.532317,30.224758,29.620001,43.137541,126.449997,142.589996,80.0,9.18
2013-09-17,61.231617,30.344553,30.0,43.164757,126.5,143.809998,81.459999,9.18
2013-09-18,62.490353,30.703932,30.440001,44.543707,132.009995,145.699997,83.110001,9.44
2013-09-19,63.515092,30.998807,31.030001,44.316904,131.75,147.699997,83.57,9.21
2013-09-20,62.857484,30.215545,30.93,43.264549,127.959999,146.25,80.800003,8.97
2013-09-23,65.981465,30.169471,30.26,43.219188,127.550003,149.259995,79.82,9.0
2013-09-24,65.774364,29.902239,31.27,43.273619,127.660004,150.130005,79.400002,8.83
2013-09-25,64.756348,29.957526,31.34,42.24848,128.789993,150.679993,82.5,9.14
2013-09-26,65.387059,30.197115,32.75,42.003535,127.790001,154.279999,83.589996,9.09
2013-09-27,64.920414,30.657858,33.549999,41.912814,128.970001,153.839996,82.25,9.17
2013-09-30,64.113528,30.667071,33.169998,41.622509,128.179993,155.179993,81.169998,9.21
2013-10-01,65.621057,30.94352,34.310001,42.51157,124.589996,158.639999,84.919998,9.28
2013-10-02,65.836223,31.256822,34.139999,42.756514,127.059998,159.940002,86.790001,9.25
2013-10-03,65.00917,31.201535,33.880001,42.529715,127.18,157.080002,86.410004,9.13
2013-10-04,64.958069,31.219966,34.889999,42.792801,126.529999,159.0,90.480003,9.14
2013-10-07,65.592817,30.685502,34.139999,41.994461,127.639999,157.539993,88.120003,9.0
2013-10-08,64.677001,30.41827,32.93,41.477356,127.400002,148.75,81.650002,8.79
2013-10-09,65.436816,30.47356,33.009998,41.758591,126.110001,146.539993,84.330002,8.93
2013-10-10,65.846982,31.109385,33.869999,43.409701,124.269997,153.160004,84.989998,9.36
2013-10-11,66.273285,31.450337,34.150002,43.863304,122.599998,154.899994,86.580002,9.34
2013-10-14,66.707655,31.745213,34.0,44.198967,122.830002,152.960007,86.07,9.36
2013-10-15,67.062684,31.782073,33.380001,44.062888,123.730003,151.5,85.68,9.13
2013-10-16,67.389473,31.920294,33.09,45.006381,123.540001,150.199997,87.029999,9.13
2013-10-17,67.84536,32.178309,32.740002,45.614207,127.419998,153.830002,88.029999,9.13
2013-10-18,68.43573,32.215169,33.43,46.104096,126.849998,165.910004,91.07,9.2
2013-10-21,70.112704,32.242816,34.060001,45.469054,126.980003,161.210007,88.599998,9.47
2013-10-22,69.912326,31.865007,33.939999,45.732144,129.339996,158.570007,85.959999,9.89
2013-10-23,70.596831,31.109385,33.099998,44.92473,128.690002,155.070007,85.300003,9.82
2013-10-24,71.531471,31.072528,33.080002,45.260396,129.899994,161.339996,86.599998,9.67
2013-10-25,70.731314,32.924714,32.25,45.18782,130.460007,159.360001,83.230003,9.44
2013-10-28,71.258475,32.777277,32.349998,44.942875,130.559998,154.119995,81.800003,9.54
2013-10-29,69.483336,32.731203,33.169998,44.988236,129.770004,159.410004,83.139999,9.51
2013-10-30,70.588765,32.749633,32.57,44.235257,129.600006,164.929993,82.410004,9.47
2013-10-31,70.292901,32.629839,32.939999,43.836085,127.739998,160.800003,83.599998,9.1
2013-11-01,69.933843,32.740416,33.18,43.482278,126.949997,160.059998,82.339996,9.04
2013-11-04,70.837551,33.118226,33.189999,43.083106,126.809998,156.020004,82.440002,9.32
2013-11-05,70.662726,33.763267,32.970001,42.194049,126.559998,153.460007,81.650002,9.19
2013-11-06,70.46253,35.182357,32.880001,42.502495,127.199997,150.089996,81.139999,9.16
2013-11-07,69.322243,34.555746,32.110001,41.994461,126.160004,147.350006,78.099998,8.93
2013-11-08,70.413833,34.813761,33.119999,42.257551,124.279999,151.089996,76.040001,8.87
2013-11-11,70.209583,34.63868,33.82,42.239409,123.870003,151.600006,77.580002,8.84
2013-11-12,70.339434,34.426738,34.07,41.831167,122.449997,150.429993,75.910004,8.72
2013-11-13,70.423304,35.163927,35.099998,42.012606,122.849998,152.979996,84.550003,8.76
2013-11-14,71.441853,35.034919,35.689999,41.577148,124.269997,158.990005,85.309998,8.85
2013-11-15,71.013061,34.869051,35.470001,41.549932,124.32,162.330002,85.050003,9.33
2013-11-18,70.152767,34.279301,34.98,41.586222,122.900002,162.869995,82.610001,9.33
2013-11-19,70.277214,34.112176,34.630001,41.45014,122.949997,163.119995,79.400002,9.13
2013-11-20,69.661754,34.427858,35.619999,40.978396,120.120003,158.759995,78.459999,9.12
2013-11-21,70.492286,34.724969,36.299999,41.277772,119.940002,158.399994,78.5,9.28
2013-11-22,70.311029,34.882809,36.490002,41.97632,119.919998,158.089996,77.699997,9.25
2013-11-25,70.843977,34.947802,36.290001,42.348272,120.459999,156.660004,74.830002,9.1
2013-11-26,72.150639,34.678543,36.639999,42.457138,119.82,163.029999,76.720001,9.1
2013-11-27,73.849577,34.910662,36.959999,42.575072,119.459999,162.990005,77.660004,9.31
2013-11-29,75.217109,35.402756,36.98,43.509493,120.699997,166.570007,77.07,9.28
2013-12-02,74.562431,35.699868,37.009998,43.228259,117.580002,168.660004,77.690002,9.19
2013-12-03,76.603582,35.569882,36.560001,42.638577,117.959999,167.050003,77.0,9.07
2013-12-04,76.425035,36.154818,38.130001,42.348272,119.959999,168.259995,79.970001,9.16
2013-12-05,76.817303,35.282053,38.869999,41.803951,118.300003,167.360001,79.610001,9.05
2013-12-06,75.751408,35.616305,38.860001,42.375488,118.550003,168.710007,77.309998,9.19
2013-12-09,76.618463,35.94127,38.869999,42.411778,119.720001,171.899994,75.830002,9.09
2013-12-10,76.499427,35.384186,40.220001,42.103327,121.82,179.929993,80.949997,9.07
2013-12-11,75.932664,34.919948,39.16,41.67694,120.860001,173.240005,78.510002,8.58
2013-12-12,75.821747,34.557844,39.349998,41.268701,118.290001,171.5,79.190002,8.62
2013-12-13,74.995276,34.065749,39.73,41.304988,119.379997,171.240005,78.389999,8.59
2013-12-16,75.410545,34.251445,39.73,41.994461,119.690002,169.009995,76.669998,8.6
2013-12-17,75.071026,33.90791,39.509998,41.44107,118.650002,168.330002,77.32,8.43
2013-12-18,74.500203,33.96362,40.040001,41.903743,117.610001,171.490005,78.839996,8.68
2013-12-19,73.646678,33.657222,40.200001,41.686014,114.82,170.389999,79.709999,8.54
2013-12-20,74.263489,34.167882,40.119999,42.257551,115.940002,173.360001,79.910004,8.54
2013-12-23,77.113536,34.000757,40.77,42.874451,115.57,172.300003,80.089996,8.57
2013-12-24,76.786189,34.427858,40.849998,42.992388,116.099998,168.580002,79.760002,8.61
2013-12-26,76.276243,34.762106,40.650002,43.273619,116.739998,167.279999,79.220001,8.54
2013-12-27,75.760878,34.622837,40.490002,43.246404,117.120003,173.770004,82.639999,8.72
2013-12-30,75.007448,34.622837,40.200001,43.808869,115.389999,173.990005,82.209999,8.76
2013-12-31,75.886676,34.734253,40.439999,43.763509,116.120003,177.880005,84.25,8.7
2014-01-02,74.81943,34.502134,39.59,42.330127,118.0,179.990005,84.769997,8.47
2014-01-03,73.175958,34.270015,40.119999,42.448064,119.290001,175.279999,82.68,8.44
2014-01-06,73.574988,33.545806,39.93,42.747444,119.5,176.630005,84.349998,8.28
2014-01-07,73.048809,33.805778,40.919998,43.727222,118.82,178.820007,87.300003,8.35
2014-01-08,73.511417,33.202267,41.02,44.797722,118.120003,181.789993,88.959999,8.44
2014-01-09,72.57267,32.988719,40.919998,44.725146,118.459999,175.520004,84.959999,8.39
2014-01-10,72.088419,33.462243,41.23,45.786575,120.260002,179.660004,85.720001,8.65
2014-01-13,72.465814,32.478058,39.990002,47.13831,121.019997,171.0,83.07,8.89
2014-01-14,73.907745,33.220837,41.139999,48.263241,119.889999,172.869995,84.989998,8.97
2014-01-15,75.391604,34.130742,41.07,49.342812,119.660004,170.5,84.599998,8.94
2014-01-16,74.970931,34.251445,40.34,48.907354,119.790001,173.0,80.580002,9.12
2014-01-17,73.134023,33.777924,40.009998,47.419541,120.93,170.139999,75.019997,9.23
2014-01-21,74.27025,33.582942,39.52,46.33997,119.699997,172.699997,76.330002,9.27
2014-01-22,74.600299,33.36011,40.18,45.986159,119.190002,174.429993,77.07,9.46
2014-01-23,75.23199,33.480813,39.389999,46.403472,121.790001,163.580002,72.510002,9.36
2014-01-24,73.864459,34.177169,37.91,45.133388,122.290001,161.369995,70.029999,9.19
2014-01-27,74.463686,33.452956,36.650002,45.305757,120.959999,158.679993,69.980003,9.04
2014-01-28,68.511996,33.675792,38.220001,45.886367,120.949997,164.240005,71.839996,9.13
2014-01-29,67.734221,34.037896,34.889999,44.933804,122.470001,158.100006,66.839996,8.86
2014-01-30,67.603012,34.223592,35.310001,45.514415,119.769997,160.809998,67.110001,8.9
2014-01-31,67.713929,35.133497,36.009998,43.709077,120.089996,156.5,65.190002,8.86
2014-02-03,67.839727,33.870771,34.900002,42.575072,121.32,150.520004,63.77,8.66
2014-02-04,68.821759,33.750068,35.66,42.774659,120.989998,155.820007,65.68,8.72
2014-02-05,69.335766,33.257977,35.490002,43.119396,121.290001,152.100006,64.889999,8.73
2014-02-06,69.739904,33.592229,36.240002,44.090104,121.239998,155.050003,65.410004,8.93
2014-02-07,70.715562,33.94505,37.23,44.071959,122.169998,161.139999,67.120003,9.0
2014-02-10,71.982424,34.167882,37.759998,43.554854,122.919998,164.240005,68.68,8.97
2014-02-11,72.930866,34.511417,38.5,44.071959,124.360001,166.289993,67.970001,9.26
2014-02-12,72.925423,34.789962,38.110001,44.380409,124.43,167.050003,68.290001,9.18
2014-02-13,74.083422,34.919948,38.52,44.452986,125.489998,170.039993,70.5,9.19
2014-02-14,74.023555,34.929232,38.23,44.380409,127.150002,167.479996,70.0,9.25
2014-02-18,74.295704,35.004065,38.310001,44.806793,127.400002,173.789993,73.43,9.31
2014-02-19,73.122734,35.088255,37.810001,43.863304,126.269997,173.589996,73.010002,9.28
2014-02-20,72.276345,35.312761,37.790001,43.845159,127.599998,173.899994,73.879997,9.47
2014-02-21,71.473502,35.527911,37.290001,43.645575,127.580002,172.660004,72.949997,9.47
2014-02-24,71.786478,35.256634,37.419998,44.344119,128.990005,172.529999,76.080002,9.33
2014-02-25,71.039424,35.11632,37.259998,43.944951,129.210007,170.149994,68.980003,9.07
2014-02-26,70.398508,35.05084,37.619999,43.400627,128.110001,172.899994,70.519997,9.02
2014-02-27,71.802807,35.41566,38.470001,43.500423,128.199997,178.919998,68.110001,9.13
2014-02-28,71.608214,35.836607,38.669998,43.85423,127.620003,170.929993,68.330002,8.93
2014-03-03,71.815053,35.340823,38.25,42.51157,130.289993,169.75,67.290001,8.91
2014-03-04,72.288591,35.93015,39.630001,43.228259,128.679993,172.419998,66.919998,8.94
2014-03-05,72.440998,35.649519,39.5,43.074035,128.889999,174.570007,67.68,8.85
2014-03-06,72.221914,35.686938,39.66,43.845159,130.169998,184.639999,73.440002,8.95
2014-03-07,72.179735,35.453078,38.700001,42.810946,129.089996,182.039993,72.410004,8.75
2014-03-10,72.245046,35.378241,38.049999,42.194049,129.130005,179.559998,70.529999,8.68
2014-03-11,72.948554,35.56533,37.560001,41.604364,129.860001,173.5,68.690002,8.53
2014-03-12,73.019315,35.799189,37.5,41.114474,131.759995,174.179993,69.0,8.43
2014-03-13,72.20831,35.443722,37.23,39.445219,132.210007,166.089996,65.699997,8.3
2014-03-14,71.397298,35.26599,37.599998,39.281925,133.100006,160.589996,64.589996,8.33
2014-03-17,71.676256,35.593392,39.110001,39.672022,131.639999,161.660004,68.830002,8.42
2014-03-18,72.310363,36.996548,39.450001,40.452217,130.619995,164.089996,67.330002,8.39
2014-03-19,72.291316,36.734626,38.610001,40.561079,128.089996,160.580002,67.110001,8.44
2014-03-20,71.942963,37.726191,37.77,40.651801,127.860001,157.479996,65.870003,8.31
2014-03-21,72.510393,37.567165,37.939999,40.152841,128.470001,158.309998,66.129997,8.6
2014-03-24,73.370393,37.885214,36.68,39.835316,126.18,157.380005,64.160004,8.43
2014-03-25,74.159626,37.735544,35.93,40.252633,126.410004,156.050003,61.919998,8.42
2014-03-26,73.450674,37.221054,35.450001,40.016759,125.410004,152.119995,59.630001,8.35
2014-03-27,73.13498,36.818816,35.59,39.789959,124.589996,151.0,59.900002,8.3
2014-03-28,73.053333,37.698126,35.900002,40.207272,124.559998,150.660004,58.950001,8.62
2014-03-31,73.037003,38.34358,35.900002,40.669946,123.610001,152.270004,60.41,8.63
2014-04-01,73.705135,38.745815,36.490002,41.613438,123.389999,159.179993,61.529999,8.67
2014-04-02,73.827602,38.680334,36.639999,41.758591,124.32,160.470001,61.75,8.75
2014-04-03,73.315962,38.362285,35.759998,40.842314,123.919998,157.449997,59.32,8.94
2014-04-04,72.36752,37.295887,34.259998,40.860459,125.57,149.350006,56.360001,9.01
2014-04-07,71.231286,37.230407,33.07,40.243558,124.910004,143.509995,53.59,8.99
2014-04-08,71.227209,37.249116,33.830002,40.288919,126.089996,150.960007,55.299999,9.15
2014-04-09,72.163406,37.857152,34.869999,41.014682,126.32,157.679993,56.849998,9.33
2014-04-10,71.232652,36.818816,33.400002,39.880677,127.010002,150.970001,53.18,10.22
2014-04-11,70.706042,36.678499,32.869999,39.290996,126.93,149.740005,52.459999,10.15
2014-04-14,70.987711,36.650437,33.450001,39.690164,127.849998,153.759995,52.43,9.96
2014-04-15,70.481514,37.183636,34.209999,39.245635,125.489998,155.470001,53.09,9.66
2014-04-16,70.624395,37.791672,36.349998,39.445219,125.540001,157.229996,52.990002,9.75
2014-04-17,71.431323,37.426848,36.380001,40.180056,124.75,155.800003,56.549999,9.68
2014-04-21,72.279071,37.361368,36.400002,40.043974,124.239998,160.110001,56.02,9.6
2014-04-22,72.35119,37.408142,36.139999,40.34335,123.779999,163.009995,55.849998,9.51
2014-04-23,71.405466,37.127508,35.439999,40.170982,123.760002,159.339996,53.27,9.42
2014-04-24,77.259421,37.286535,35.240002,39.898822,124.559998,159.740005,51.639999,9.44
2014-04-25,77.826851,37.333306,34.48,39.191204,125.43,162.910004,48.150002,9.35
2014-04-28,80.840922,38.231325,33.990002,39.52687,124.879997,150.929993,47.900002,9.51
2014-04-29,80.601425,37.894567,35.830002,40.325209,124.860001,155.149994,48.549999,9.13
2014-04-30,80.296616,37.791672,35.950001,39.944182,124.220001,153.850006,47.799999,9.0
2014-05-01,80.485767,37.417495,36.509998,40.098406,123.800003,158.690002,48.529999,8.99
2014-05-02,80.63545,37.127508,36.869999,39.735524,125.059998,159.910004,48.150002,9.19
2014-05-05,81.775753,36.884296,36.91,39.363572,126.220001,159.729996,47.939999,9.11
2014-05-06,80.884468,36.538185,36.490002,38.474511,125.980003,157.830002,47.48,9.07
2014-05-07,80.601425,36.87494,34.07,38.637809,124.169998,151.270004,47.400002,8.96
2014-05-08,80.457751,37.080737,33.919998,38.891828,124.169998,150.380005,47.380001,8.86
2014-05-09,80.122506,36.987195,33.759998,38.528946,124.099998,152.850006,48.07,8.95
2014-05-12,81.120034,37.389433,34.450001,38.937185,124.940002,159.880005,48.630001,9.03
2014-05-13,81.247292,38.077119,34.400002,39.009761,124.599998,156.110001,48.279999,9.11
2014-05-14,81.262339,37.907556,34.169998,38.601522,125.809998,156.020004,47.77,9.14
2014-05-15,80.571322,37.304649,33.799999,38.166064,124.769997,155.389999,47.52,9.1
2014-05-16,81.760423,37.521321,33.41,38.256782,124.5,154.770004,47.68,9.12
2014-05-19,82.729217,37.445956,33.889999,37.794108,124.580002,157.649994,47.889999,9.02
2014-05-20,82.745638,37.380014,33.869999,37.567309,124.690002,158.419998,47.25,8.96
2014-05-21,82.964572,38.011177,34.360001,37.549164,124.389999,163.970001,47.860001,8.95
2014-05-22,83.095929,37.775667,34.700001,37.694316,124.669998,163.529999,43.02,9.05
2014-05-23,84.034622,37.794509,35.02,37.902665,124.510002,167.630005,46.529999,9.13
2014-05-27,85.608231,37.860451,35.119999,38.423536,121.849998,169.320007,45.790001,9.0
2014-05-28,85.386556,37.690884,34.779999,38.274716,121.199997,166.169998,45.07,8.98
2014-05-29,86.94237,38.001758,34.900002,38.163102,120.940002,167.5,46.639999,8.93
2014-05-30,86.616706,38.566978,34.650002,37.698038,120.43,165.809998,44.810001,8.98
2014-06-02,86.021471,38.425675,34.869999,37.595724,119.699997,167.25,44.169998,8.99
2014-06-03,87.237933,37.954657,34.650002,37.512014,120.010002,163.669998,44.279999,9.07
2014-06-04,88.234095,37.982917,34.73,37.698038,119.760002,163.380005,44.240002,9.1
2014-06-05,88.580287,38.821329,34.939999,36.684199,120.660004,166.419998,44.849998,9.07
2014-06-06,88.336725,39.075679,35.919998,37.762703,120.610001,172.339996,44.82,9.09
2014-06-09,89.750227,38.877852,36.040001,37.587243,120.650002,171.589996,45.450001,9.27
2014-06-10,90.277046,38.727126,36.310001,37.236324,121.389999,176.139999,45.310001,9.27
2014-06-11,89.903486,38.491617,36.630001,37.021873,121.410004,176.509995,46.389999,9.36
2014-06-12,88.399667,38.227848,36.779999,36.77818,122.639999,175.979996,45.880001,9.31
2014-06-13,87.43224,38.84017,36.939999,36.641712,122.959999,178.050003,45.360001,9.26
2014-06-16,88.313457,39.09452,34.810001,36.349281,122.419998,176.880005,44.990002,9.22
2014-06-17,88.198521,39.264087,34.43,36.037354,122.279999,178.220001,46.009998,9.19
2014-06-18,88.294304,39.235827,34.939999,36.573479,122.669998,176.679993,46.720001,9.19
2014-06-19,87.987793,39.103939,34.68,37.021873,126.940002,174.389999,45.549999,9.16
2014-06-20,87.077842,39.264087,34.049999,35.930129,126.5,174.5,45.049999,9.2
2014-06-23,87.001212,39.55612,33.639999,35.813157,126.849998,177.539993,45.540001,9.05
2014-06-24,86.474394,39.330029,33.48,35.423246,126.980003,181.190002,48.549999,9.04
2014-06-25,86.551023,39.593798,33.25,35.559714,126.989998,184.460007,48.68,9.05
2014-06-26,87.068261,39.301769,33.66,34.614183,126.730003,183.710007,48.150002,9.04
2014-06-27,88.102737,39.801048,34.25,34.653175,126.660004,184.960007,47.860001,9.03
2014-06-30,89.012689,39.282928,35.130001,34.29251,128.039993,186.809998,49.77,9.01
2014-07-01,89.577815,39.443073,35.349998,34.38024,127.699997,191.279999,49.900002,8.99
2014-07-02,89.539507,39.471336,35.880001,34.350998,127.699997,189.960007,50.709999,9.25
2014-07-03,90.066319,39.37713,36.139999,35.130815,127.160004,191.199997,50.700001,9.38
2014-07-07,91.924543,39.55612,35.52,34.565445,127.019997,188.0,49.23,9.22
2014-07-08,91.330676,39.358289,34.529999,33.951341,127.07,182.300003,46.599998,9.24
2014-07-09,91.368991,39.254665,34.849998,34.692167,127.839996,184.940002,46.700001,9.2
2014-07-10,91.033746,39.273506,34.93,33.81487,128.539993,183.320007,46.389999,9.18
2014-07-11,91.206158,39.650322,35.43,33.805123,128.779999,186.100006,46.669998,9.28
2014-07-14,92.384306,39.697423,35.700001,34.565445,125.720001,188.520004,47.139999,9.63
2014-07-15,91.301942,39.989456,35.610001,35.199049,124.529999,189.869995,46.790001,9.77
2014-07-16,90.784704,41.524976,33.790001,35.637697,124.970001,189.419998,46.77,9.85
2014-07-17,89.16594,41.94889,33.209999,34.828634,127.089996,186.910004,46.549999,9.76
2014-07-18,90.449459,42.099616,33.330002,35.247787,126.129997,191.169998,46.75,9.9
2014-07-21,89.980116,42.240923,33.279999,34.945606,126.339996,197.720001,47.98,10.03
2014-07-22,90.727235,42.231504,33.599998,33.922095,125.739998,198.429993,49.07,10.71
2014-07-23,93.093117,42.269183,34.709999,34.750654,125.620003,200.119995,49.639999,11.19
2014-07-24,92.939858,41.826428,36.169998,35.394004,124.349998,204.270004,49.450001,11.08
2014-07-25,93.55288,41.92063,36.119999,34.965102,125.790001,226.5,49.599998,11.16
2014-07-28,94.845971,41.421352,35.900002,34.965102,125.580002,225.800003,49.130001,11.84
2014-07-29,94.23295,41.345987,35.68,34.789642,125.199997,220.0,50.060001,12.22
2014-07-30,94.012649,41.053958,36.599998,34.477715,124.830002,219.130005,50.450001,11.7
2014-07-31,91.570137,40.658301,35.810001,33.298241,123.389999,216.050003,48.389999,11.44
2014-08-01,92.077795,40.37569,35.619999,33.08379,124.379997,212.380005,46.529999,11.25
2014-08-04,91.560557,40.856128,36.529999,32.937576,123.989998,218.899994,47.650002,11.52
2014-08-05,91.110375,40.58294,35.700001,31.992045,123.870003,215.570007,47.119999,11.05
2014-08-06,90.957116,40.262647,35.790001,31.992045,125.669998,215.139999,47.389999,11.82
2014-08-07,90.947498,40.724243,35.66,31.777594,126.18,213.509995,46.93,11.22
2014-08-08,91.197772,40.695983,35.91,32.459936,126.190002,215.089996,47.560001,11.2
2014-08-11,92.401035,40.695983,35.790001,32.050533,125.959999,217.979996,48.23,11.49
2014-08-12,92.381786,40.997435,35.52,31.962803,125.989998,216.160004,47.860001,11.45
2014-08-13,93.604299,41.524976,36.189999,32.323468,126.199997,218.589996,48.0,11.81
2014-08-14,93.85458,41.703962,36.360001,32.313722,126.309998,219.580002,47.82,11.7
2014-08-15,94.316637,42.193821,36.470001,32.099271,125.480003,218.850006,49.130001,11.5
2014-08-18,95.452518,42.495273,37.380001,32.177251,124.959999,219.240005,49.5,11.53
2014-08-19,96.771291,42.969233,37.830002,32.264981,124.68,218.210007,49.25,11.36
2014-08-20,96.809796,42.609022,37.5,32.206497,124.220001,219.020004,48.599998,11.26
2014-08-21,96.819424,42.864961,37.639999,32.518424,122.879997,216.839996,47.119999,11.06
2014-08-22,97.531754,42.798607,38.009998,32.45019,123.190002,214.190002,46.540001,11.1
2014-08-25,97.74353,42.817562,37.709999,33.035052,122.739998,216.800003,46.790001,11.14
2014-08-26,97.117831,42.665895,37.790001,33.678402,123.349998,216.080002,46.619999,11.2
2014-08-27,98.311467,42.533187,38.18,34.195034,123.32,215.460007,45.720001,11.06
2014-08-28,98.426983,42.542668,38.310001,33.532188,124.0,213.809998,45.68,10.24
2014-08-29,98.667636,43.064023,38.509998,33.444459,123.860001,214.520004,46.18,10.51
2014-09-02,99.437727,42.74173,39.27,33.337233,121.650002,224.800003,45.720001,11.09
2014-09-03,95.240743,42.6185,38.869999,34.097555,122.150002,227.449997,45.169998,11.86
2014-09-04,94.451402,42.902875,39.189999,33.990329,121.480003,224.199997,45.18,11.71
2014-09-05,95.26962,43.519025,39.59,34.273014,122.059998,226.699997,45.220001,12.04
2014-09-08,94.682426,44.049861,41.810001,34.039067,120.730003,225.460007,45.509998,11.83
2014-09-09,94.326258,44.324755,40.779999,33.834365,120.870003,221.229996,45.610001,11.69
2014-09-10,97.223719,44.400591,41.139999,34.399735,120.260002,220.679993,46.009998,11.32
2014-09-11,97.637642,44.552258,41.259998,34.360744,119.470001,220.020004,48.040001,11.37
2014-09-12,97.859046,44.267883,42.880001,34.146292,118.379997,217.960007,47.700001,11.3
2014-09-15,97.830161,43.83184,42.549999,34.039067,118.639999,210.729996,45.32,10.95
2014-09-16,97.088954,44.324755,42.709999,34.078059,118.830002,215.570007,45.349998,11.0
2014-09-17,97.782035,44.097257,42.59,34.175538,117.540001,219.080002,45.130001,10.88
2014-09-18,97.984183,44.248924,42.09,34.877372,117.779999,228.449997,45.380001,10.87
2014-09-19,97.185214,45.045177,40.93,35.101569,117.089996,224.929993,45.279999,10.64
2014-09-22,97.281473,44.609134,38.650002,34.984598,116.849998,214.860001,43.619999,10.4
2014-09-23,98.802401,44.135174,39.049999,34.389986,117.599998,214.789993,43.610001,10.3
2014-09-24,97.945677,44.628093,39.880001,34.857876,117.050003,221.970001,44.43,10.5
2014-09-25,94.210749,43.642255,38.950001,34.156042,117.389999,217.550003,43.029999,10.25
2014-09-26,96.983066,43.992985,40.66,34.477715,117.059998,219.020004,43.029999,10.43
2014-09-29,96.366996,44.021421,40.52,34.009825,117.029999,220.470001,41.900002,10.13
2014-09-30,96.983066,43.945589,40.75,33.980583,116.209999,218.229996,41.139999,10.11
2014-10-01,95.471767,43.509547,40.32,33.941591,116.769997,212.029999,40.189999,9.92
2014-10-02,96.164848,43.376835,40.5,33.424963,116.739998,214.800003,39.98,9.88
2014-10-03,95.895318,43.689651,41.029999,33.395717,114.610001,216.449997,40.330002,10.2
2014-10-06,95.895318,43.689651,41.52,33.434709,116.029999,217.199997,40.389999,10.67
2014-10-07,95.057844,43.158814,40.93,32.518424,116.360001,215.630005,39.82,10.44
2014-10-08,97.0312,44.343714,41.080002,33.064294,117.470001,217.539993,40.889999,10.65
2014-10-09,97.242968,43.462148,41.099998,31.738606,117.639999,213.0,39.810001,10.59
2014-10-10,96.963817,41.736933,39.599998,30.949039,117.589996,203.350006,37.52,10.26
2014-10-13,96.078209,41.376726,38.380001,30.715093,118.519997,199.679993,37.48,10.24
2014-10-14,95.057844,41.452558,37.970001,30.705345,118.589996,199.070007,37.880001,10.19
2014-10-15,93.893086,40.96912,37.82,30.130229,118.989998,205.729996,38.389999,10.08
2014-10-16,92.660945,40.514119,38.119999,29.106719,119.220001,211.220001,38.709999,10.34
2014-10-17,94.018222,41.357767,38.450001,29.82805,118.989998,211.729996,39.029999,10.12
2014-10-20,96.030083,41.784332,39.279999,30.305689,119.800003,216.619995,39.709999,10.26
2014-10-21,98.638758,42.542668,40.18,30.978282,120.019997,222.350006,40.07,10.25
2014-10-22,99.139313,42.068708,42.0,30.344679,119.339996,219.259995,39.759998,10.48
2014-10-23,100.910521,42.675376,42.599998,30.949039,118.519997,217.029999,40.209999,10.55
2014-10-24,101.285939,43.727568,43.5,31.134246,118.349998,222.550003,39.84,10.56
2014-10-27,101.180051,43.519025,44.700001,30.676102,118.059998,219.919998,39.080002,10.26
2014-10-28,102.749105,44.06882,45.869999,31.660622,118.099998,228.960007,40.150002,10.66
2014-10-29,103.32667,44.192047,45.43,30.412914,116.410004,224.550003,39.810001,10.77
2014-10-30,102.980136,43.651733,45.630001,29.993762,115.190002,237.009995,40.150002,10.82
2014-10-31,103.961997,44.504863,46.049999,30.529886,112.660004,238.770004,40.970001,11.12
2014-11-03,105.309654,44.969342,46.34,30.149725,112.150002,236.539993,40.549999,11.14
2014-11-04,104.539562,45.092572,47.080002,30.052248,112.220001,241.960007,40.939999,11.16
2014-11-05,104.789843,45.36747,47.459999,30.139977,109.790001,237.699997,40.599998,11.26
2014-11-06,105.089541,46.163723,47.93,29.847546,109.879997,236.899994,40.639999,11.18
2014-11-07,105.389249,46.144764,48.549999,29.477131,112.970001,236.539993,41.02,11.15
2014-11-10,105.215228,46.343827,49.41,29.243186,110.459999,247.580002,41.209999,11.55
2014-11-11,106.056326,46.324868,49.049999,29.389402,112.040001,250.339996,41.34,11.46
2014-11-12,107.554846,46.239555,50.599998,28.853277,111.5,249.820007,41.84,11.53
2014-11-13,109.072698,47.026331,50.5,28.979997,111.669998,244.089996,41.849998,11.54
2014-11-14,110.387527,46.997894,51.75,29.135961,114.470001,249.699997,39.799999,11.67
2014-11-17,110.203835,46.884141,52.369999,29.330916,114.050003,244.149994,39.68,10.71
2014-11-18,111.63468,46.493046,51.75,29.82805,115.050003,242.75,39.009998,10.56
2014-11-19,110.861249,45.997018,50.580002,29.945022,113.68,240.419998,37.279999,10.58
2014-11-20,112.446776,46.454889,51.25,29.545365,114.860001,238.389999,37.720001,10.51
2014-11-21,112.601466,45.768081,51.040001,30.149725,115.389999,245.300003,38.310001,11.12
